,date,city,musical,cast,theatre
23,2024-06-01 19:30:00,上海,嘿！亚利桑那,冯远 陈楷 施哲明 王玙璠 郭俊宇 薛尚文 陈旭茂,嘿！亚利桑那
24,2024-06-01 19:30:00,上海,摇滚太白·诗与星,胥子含 孙乐仟 王珏语涵,星空间407号·她剧场
25,2024-06-01 19:30:00,上海,梦微之,余镇鳌 赵洪博,星空间33号 鲸·剧场
26,2024-06-01 19:30:00,上海,时光代理人,蔡淇 王敏辉 吴杭律 郭珍艳 周波,时光剧场
27,2024-06-01 19:30:00,上海,#0528,温升宝 林大钦 刘瀚聪,星空间28号·好好有戏小剧场
28,2024-06-01 19:30:00,上海,谋杀歌谣,朱礼顺 孙叶雨 王天择 刘晓,长宁来福士The Bell 钟楼演艺新空间
29,2024-06-01 19:30:00,上海,疯子与赞美诗,傅祥安 周一男,星空间111号·墨剧场
30,2024-06-01 19:30:00,上海,来自月亮的你,胡迪 严小北 崔承宇 田梦,五角场合生汇B2城市集市·L空间
31,2024-06-01 19:30:00,上海,纳尔齐斯与歌尔德蒙,田野 许昌泰,星空间74号·缪时客小剧场
32,2024-06-01 14:30:00,北京,逐梦,陈思思,中央歌剧院剧场
33,2024-06-01 14:30:00,北京,婚礼歌手,王培杰 鲁芳岐 杨映宇 曹小欠儿 桑可舟 帕赛 文颖倩 乌尼思 赵梓岑,朝阳剧场
34,2024-06-01 19:30:00,北京,逐梦,陈思思,中央歌剧院剧场
35,2024-06-01 19:30:00,北京,威尼斯商人,宁馨儿 李嘉骏 郭禹良 云孟和,时间剧场TIME THEATRE
36,2024-06-01 19:30:00,北京,想把我唱给您听,,小柯剧场
37,2024-06-01 19:30:00,北京,婚礼歌手,王培杰 冯鑫垚 杨映宇 曹小欠儿 桑可舟 帕赛 文颖倩 乌尼思 赵梓岑,朝阳剧场
38,2024-06-01 19:30:00,北京,孤独城堡,肖颖婕 江东旭 黄思惟,三里屯·爱乐汇艺术空间-时空剧场
39,2024-06-01 14:00:00,成都,熊猫,,熊猫剧院
40,2024-06-01 19:30:00,成都,灯塔,杨博皓 赵奕然 杜舟,西部文化产业中心·鲸剧场
41,2024-06-01 19:30:00,成都,貂蝉，你在想什么？,陈雨秋 董志勇 刘威 郭颂兰 王胜强,四川歌舞大剧院
42,2024-06-01 19:30:00,广州,阿波罗尼亚,杨宇威 周靖杰 李坤嘉,阿波罗尼亚·广州馆
43,2024-06-01 15:00:00,武汉,灯塔,林世杰 陈梓煊 刘秫呈,武汉剧院小剧场
44,2024-06-01 15:00:00,武汉,小说,韩佳旭 曾阵 罗明晖,武演新空间（梦时代馆）
45,2024-06-01 19:30:00,武汉,灯塔,韩佳旭 张鑫澳 汤俊军,武汉剧院小剧场
46,2024-06-01 19:30:00,武汉,小说,文振宇 王博睿 王皓,武演新空间（梦时代馆）
47,2024-06-01 14:30:00,深圳,觉醒年代,李乐尧 于晓璘 侯京健 武阳坤 杨亚辉 崔恩尔 李雨鈊 邓欣锐 张嘉宇 方潇亦 刘思杰 柏宇豪 刘朱烨,深圳保利剧院
48,2024-06-01 20:00:00,深圳,觉醒年代,李乐尧 于晓璘 侯京健 武阳坤 杨亚辉 崔恩尔 李雨鈊 邓欣锐 张嘉宇 方潇亦 刘思杰 柏宇豪 刘朱烨,深圳保利剧院
49,2024-06-01 15:00:00,南京,狄俄尼索斯,娄睿 姜呈洋 王瑞 陈津伟,布洛幕小剧场
50,2024-06-01 19:30:00,南京,基督山伯爵,叶麒圣 娄艺潇 孙圣凯 姜彬 孙葛川野 周默涵 王颢珏 明家歆 丁宇佳 刘宇希 于佳鑫 郝晓辉,江苏大剧院歌剧厅
51,2024-06-01 14:00:00,西安,丝路之声,谭建业 田恬 周熙智 孙晶俐 张书豪 尉梦飞 杨雨婷 韩烨 王雨 殷赫阳,丝路欢乐世界·琴音剧场
52,2024-06-01 14:30:00,长沙,绽放,喻越越 淮梓伦 代玮 袁子玉 徐梦丹 王迎月圆 桑云龙 许越,梅溪湖国际文化艺术中心大剧院
53,2024-06-01 19:30:00,长沙,绽放,谭维维 淮梓伦 代玮 袁子玉 徐梦丹 毋子玥 桑云龙 许越,梅溪湖国际文化艺术中心大剧院
54,2024-06-01 19:30:00,佛山,粉丝来信,张博俊 刘岩 郭耀嵘 孙礼杰 张琛 舒荣波 朱家鹏,佛山琼花大剧院
55,2024-06-01 15:00:00,合肥,求婚女王,李佳妮,合肥开心麻花 花花世界剧场(车桥新界店)
56,2024-06-01 19:30:00,合肥,求婚女王,李佳妮,合肥开心麻花 花花世界剧场(车桥新界店)
57,2024-06-01 19:30:00,永州,致青春,王帅 陈莹 邝丹洁,永州国际文化艺术中心
0,2024-06-02 14:00:00,上海,人间失格,刘令飞 白举纲 陈恬 张玮伦 徐梦,上海大剧院大剧场
1,2024-06-02 14:00:00,上海,南墙计划,徐均朔 马良 刘浩冉 徐奕然 李泽熙 吴锦铎 赵丹霓 李恩妤 吴志军 杨济连 赵雅妮 赵钱龙 姜均,上海保利大剧院大剧场
2,2024-06-02 14:00:00,上海,谋杀歌谣,杨皓晨 陈棋尔 赵海宇 杜钇樵,长宁来福士The Bell 钟楼演艺新空间
3,2024-06-02 14:30:00,上海,德米安,李苏霖 汤佳明,上海大剧院中剧场
4,2024-06-02 14:30:00,上海,嗜血博士,顾易 田野 黄可,星空间1023号·涵金小剧场
5,2024-06-02 14:30:00,上海,嘿！亚利桑那,冯远 滕春鹏 刘勃汐 王玙璠 连江维 李子涵 陈旭茂,嘿！亚利桑那
6,2024-06-02 14:30:00,上海,梦微之,沈育奇 卢翰林,星空间33号 鲸·剧场
7,2024-06-02 14:30:00,上海,时光代理人,曹牧之 朱涵彬 左一平 邹子月 宋元明,时光剧场
8,2024-06-02 14:30:00,上海,#0528,王禹桐 徐步超 刘瀚聪,星空间28号·好好有戏小剧场
9,2024-06-02 14:30:00,上海,来自月亮的你,朱微之 马小乔 姜义哲 于梦滢,五角场合生汇B2城市集市·L空间
10,2024-06-02 17:00:00,上海,彗星来电,宁梦恬 李存贤 陈楷,星空间3号·MOriginal Box
11,2024-06-02 19:30:00,上海,德米安,赵凡嘉 张玮伦,上海大剧院中剧场
12,2024-06-02 19:30:00,上海,桑塔露琪亚,郝李英杰 李政绪 吴以瀚,星空间6号·一台好戏小剧场
13,2024-06-02 19:30:00,上海,阿波罗尼亚,陈科铭 姜崃 李玉言,星空间1号·一台好戏小剧场
14,2024-06-02 19:30:00,上海,FLAMES火焰,钱安琪 田野 顾易,星空间4号·缪时客小剧场
15,2024-06-02 19:30:00,上海,辛吉路的画材店,朱亚洲 牛博为 施博威,星空间2号·好好有戏剧场
16,2024-06-02 19:30:00,上海,灯塔,赵洪博 王逸飞 翟松,星空间9号·鲸剧场
17,2024-06-02 19:30:00,上海,翻国王棋,蛋蛋 李秋盟 郭亢 孙欣业 刘明明 李佳音,星空间77号·鲸剧场
18,2024-06-02 19:30:00,上海,时光代理人,纪晓坤 郭虹旭 吴杭律 廖婧媛 周波,时光剧场
19,2024-06-02 19:30:00,上海,#0528,江泽辰 刘政 李珏,星空间28号·好好有戏小剧场
20,2024-06-02 19:30:00,上海,谋杀歌谣,梁宵默 陈棋尔 姜呈洋 刘禹彤,长宁来福士The Bell 钟楼演艺新空间
21,2024-06-02 19:30:00,上海,疯子与赞美诗,毛寅东 邵立君,星空间111号·墨剧场
22,2024-06-02 14:00:00,北京,秋裤和擀面杖,冯鑫垚 牟潇钰 王凌毅 吴勃臻 肖颖婕,三里屯·爱乐汇艺术空间-时空剧场
23,2024-06-02 14:30:00,北京,逐梦,陈思思,中央歌剧院剧场
24,2024-06-02 14:30:00,北京,婚礼歌手,王培杰 鲁芳岐 杨映宇 曹小欠儿 桑可舟 帕赛 文颖倩 乌尼思 赵梓岑,朝阳剧场
25,2024-06-02 16:00:00,北京,想把我唱给您听,,小柯剧场
26,2024-06-02 19:30:00,北京,逐梦,陈思思,中央歌剧院剧场
27,2024-06-02 19:30:00,北京,婚礼歌手,丁辉 鲁芳岐 杨映宇 马凯漪 郭禹良 张家祺 秦子淳 于洋 赵梓岑,朝阳剧场
28,2024-06-02 14:00:00,成都,熊猫,,熊猫剧院
29,2024-06-02 14:30:00,广州,阿波罗尼亚,杨宇威 张毅凯 李坤嘉,阿波罗尼亚·广州馆
30,2024-06-02 15:00:00,武汉,灯塔,林世杰 张鑫澳 王皓,武汉剧院小剧场
31,2024-06-02 15:00:00,武汉,小说,文振宇 王博睿 汤俊军,武演新空间（梦时代馆）
32,2024-06-02 15:00:00,南京,狄俄尼索斯,陈茜雅 刘牧 王瑞 褚威,布洛幕小剧场
33,2024-06-02 14:00:00,西安,丝路之声,谭建业 田恬 周熙智 孙晶俐 张书豪 尉梦飞 杨雨婷 王笑语 王雨 殷赫阳,丝路欢乐世界·琴音剧场
34,2024-06-02 15:00:00,佛山,粉丝来信,张博俊 刘岩 郭耀嵘 孙礼杰 张琛 舒荣波 朱家鹏,佛山琼花大剧院
35,2024-06-02 15:00:00,合肥,求婚女王,李佳妮,合肥开心麻花 花花世界剧场(车桥新界店)
0,2024-06-03 19:30:00,上海,时光代理人,纪晓坤 郭虹旭 蔡璐 廖婧媛 周波,时光剧场
1,2024-06-03 14:00:00,成都,熊猫,,熊猫剧院
2,2024-06-03 19:30:00,武汉,拜风,黄晓迪 汤俊军 王淑雅,武汉歌舞剧院520空间
0,2024-06-04 19:30:00,上海,人间失格,白举纲 刘令飞 李炜铃 张玮伦 徐梦,上海大剧院大剧场
1,2024-06-04 19:30:00,上海,桑塔露琪亚,李存贤 姜崃 朱亮,星空间6号·一台好戏小剧场
2,2024-06-04 19:30:00,上海,阿波罗尼亚,徐杭 李政绪 李玉言,星空间1号·一台好戏小剧场
0,2024-06-05 19:30:00,上海,人间失格,叶麒圣 刘令飞 李炜铃 亚森 张沁丹,上海大剧院大剧场
1,2024-06-05 19:30:00,上海,嗜血博士,阿拉丁 何铭海 蔡馨怡,星空间1023号·涵金小剧场
2,2024-06-05 19:30:00,上海,桑塔露琪亚,郝李英杰 王帅 陈志,星空间6号·一台好戏小剧场
3,2024-06-05 19:30:00,上海,阿波罗尼亚,高品 李政绪 李存贤,星空间1号·一台好戏小剧场
4,2024-06-05 19:30:00,上海,辛吉路的画材店,温升宝 于滨嘉 井彦乔,星空间2号·好好有戏剧场
5,2024-06-05 19:30:00,上海,梦微之,沈育奇 叶宇锋,星空间33号 鲸·剧场
6,2024-06-05 19:30:00,上海,#0528,赵霄汉 余镇鳌 赵洪博,星空间28号·好好有戏小剧场
7,2024-06-05 19:30:00,上海,纳尔齐斯与歌尔德蒙,纪晓坤 汤佳明,星空间74号·缪时客小剧场
8,2024-06-05 19:30:00,北京,想把我唱给您听,,小柯剧场
9,2024-06-05 14:00:00,成都,熊猫,,熊猫剧院
10,2024-06-05 19:30:00,广州,阿波罗尼亚,杨宇威 张毅凯 杜航,阿波罗尼亚·广州馆
11,2024-06-05 20:00:00,深圳,雄狮少年,陈科铭 许乐 陈洁仪 覃一凡 冯志佑 米立（廖律平）,光明文化艺术中心 演艺中心大剧场
0,2024-06-06 19:30:00,上海,人间失格,刘令飞 叶麒圣 陈恬 亚森 张沁丹,上海大剧院大剧场
1,2024-06-06 19:30:00,上海,嗜血博士,王瑞 邵立君 赵子萌,星空间1023号·涵金小剧场
2,2024-06-06 19:30:00,上海,桑塔露琪亚,曹牧之 王天择 李珏,星空间6号·一台好戏小剧场
3,2024-06-06 19:30:00,上海,阿波罗尼亚,朱亮 王帅 陈志,星空间1号·一台好戏小剧场
4,2024-06-06 19:30:00,上海,小说,许昌泰 汤佳明 田野,星空间115号·缪时客小剧场
5,2024-06-06 19:30:00,上海,LIZZIE丽兹,丁辰西 马小乔 邓贤凌 王洁璐,星空间11号·MOriginal Box
6,2024-06-06 19:30:00,上海,纳尔齐斯与歌尔德蒙,纪晓坤 李苏霖,星空间74号·缪时客小剧场
7,2024-06-06 19:30:00,北京,想把我唱给您听,,小柯剧场
8,2024-06-06 14:00:00,成都,熊猫,,熊猫剧院
9,2024-06-06 19:30:00,广州,阿波罗尼亚,施博威 朱亚洲 杜航,阿波罗尼亚·广州馆
10,2024-06-06 20:00:00,深圳,雄狮少年,陈科铭 许乐 陈洁仪 覃一凡 冯志佑 米立（廖律平）,光明文化艺术中心 演艺中心大剧场
11,2024-06-06 20:00:00,深圳,胭脂扣,萧敬腾 丁臻滢 周默涵 刘宇希 明家歆 桑可舟 杜鑫艳 罗彦妮 马凯漪,深圳滨海艺术中心歌剧厅
12,2024-06-06 20:00:00,福州,绽放,谭维维 淮梓伦 代玮 袁子玉 徐梦丹 毋子玥 桑云龙 许越,福州海峡文化艺术中心-歌剧厅
0,2024-06-07 19:30:00,上海,人间失格,叶麒圣 刘令飞 陈恬 亚森 徐梦,上海大剧院大剧场
1,2024-06-07 19:30:00,上海,德米安,李苏霖 徐昊,上海共舞台
2,2024-06-07 19:30:00,上海,嗜血博士,马灵奇 汤佳明 黄可,星空间1023号·涵金小剧场
3,2024-06-07 19:30:00,上海,桑塔露琪亚,牛博为 邵奕磊 张梁,星空间6号·一台好戏小剧场
4,2024-06-07 19:30:00,上海,阿波罗尼亚,高品 李政绪 陈楷,星空间1号·一台好戏小剧场
5,2024-06-07 19:30:00,上海,FLAMES火焰,陈旭 钟嘉诚 夏阳,星空间4号·缪时客小剧场
6,2024-06-07 19:30:00,上海,辛吉路的画材店,朱羿达 姜义哲 刘瀚聪,星空间2号·好好有戏剧场
7,2024-06-07 19:30:00,上海,翻国王棋,顾易 张琦铭 刘官卫 孙欣业 李子涵 郑涵一,星空间77号·鲸剧场
8,2024-06-07 19:30:00,上海,嘿！亚利桑那,冯远 舒荣波 王逸飞 张烜尔 郭俊宇 薛尚文 智博闻,嘿！亚利桑那
9,2024-06-07 19:30:00,上海,摇滚太白·诗与星,左一平 王晓佳 王珏语涵,星空间407号·她剧场
10,2024-06-07 19:30:00,上海,梦微之,许昌泰 卢翰林,星空间33号 鲸·剧场
11,2024-06-07 19:30:00,上海,时光代理人,丁星辰 杨浩然 闫乐湟 沈恬 张嘉豪,时光剧场
12,2024-06-07 19:30:00,上海,#0528,李存贤 徐步超 王颢珏,星空间28号·好好有戏小剧场
13,2024-06-07 19:30:00,上海,当你心动时,王桓 叶宇锋 刘昱含,星空间12号·耶比剧场
14,2024-06-07 19:30:00,上海,谋杀歌谣,朱礼顺 陈棋尔 姜呈洋 孙乐仟,长宁来福士The Bell 钟楼演艺新空间
15,2024-06-07 19:30:00,上海,来自月亮的你,朱微之 马小乔 崔承宇 赵子萌,五角场合生汇B2城市集市·L空间
16,2024-06-07 19:30:00,上海,纳尔齐斯与歌尔德蒙,田野 相征,星空间74号·缪时客小剧场
17,2024-06-07 19:30:00,北京,我和我的雷锋,李昊阳 于惟一 平静 崔开 陈嘉璐 潘蕾蕾 王晟熙 滕奎兴 赵亮 高玉中 李依桐 李雅伦,天桥艺术中心中剧场
18,2024-06-07 19:30:00,北京,想把我唱给您听,,小柯剧场
19,2024-06-07 19:30:00,北京,光影少年,徐子未 陈壬权 王晰 姚柏南 莫海婧 索南 赵云霄,二七剧场
20,2024-06-07 19:30:00,北京,婚礼歌手,丁辉 鲁芳岐 杨映宇 矫子奕 郭禹良 张家祺 秦子淳 于洋 薛融,朝阳剧场
21,2024-06-07 14:00:00,成都,熊猫,,熊猫剧院
22,2024-06-07 19:30:00,成都,基督山伯爵,阿云嘎 娄艺潇 李炜鹏 夏振凯 孙葛川野 席同歌 袁帅 黄恩茹 丁宇佳 苏晔 于佳鑫 郝晓辉,城市音乐厅歌剧厅
23,2024-06-07 19:30:00,广州,觉醒年代,李乐尧 于晓璘 侯京健 武阳坤 杨亚辉 吕润桐 曹小欠儿 邓欣锐 张嘉宇 吴以瀚 高尔金宝音 柏宇豪 刘朱烨,广东省友谊剧院
24,2024-06-07 19:30:00,广州,阿波罗尼亚,施博威 朱亚洲 杜牧,阿波罗尼亚·广州馆
25,2024-06-07 19:30:00,武汉,灯塔,林世杰 曾鑫 汤俊军,武汉剧院小剧场
26,2024-06-07 19:30:00,武汉,蝶变,钱安琪 赵雨卉 付世刚,武汉剧院
27,2024-06-07 19:30:00,武汉,拜风,杨烁 刘秫呈 刘畅,武汉歌舞剧院520空间
28,2024-06-07 20:00:00,深圳,胭脂扣,张泽 郭耀嵘 周默涵 刘宇希 明家歆 桑可舟 杜鑫艳 罗彦妮 马凯漪,深圳滨海艺术中心歌剧厅
29,2024-06-07 20:00:00,福州,绽放,喻越越 淮梓伦 代玮 袁子玉 徐梦丹 毋子玥 桑云龙 许越,福州海峡文化艺术中心-歌剧厅
30,2024-06-07 20:00:00,东莞,粉丝来信,徐均朔 刘岩 刘浩冉 孙礼杰 胡芳洲 姜崃 朱家鹏,东莞玉兰大剧院
0,2024-06-08 14:30:00,上海,德米安,夏阳 钟嘉诚,上海共舞台
1,2024-06-08 14:30:00,上海,嗜血博士,赵钱龙 邵立君 潘珏辰,星空间1023号·涵金小剧场
2,2024-06-08 14:30:00,上海,FLAMES火焰,洪果 钱蒙楠 许昌泰,星空间4号·缪时客小剧场
3,2024-06-08 14:30:00,上海,辛吉路的画材店,郭洧江 叶宇锋 王颢珏,星空间2号·好好有戏剧场
4,2024-06-08 14:30:00,上海,嘿！亚利桑那,马小乔 滕春鹏 刘勃汐 于梦滢 连江维 李子涵 高旭,嘿！亚利桑那
5,2024-06-08 14:30:00,上海,少年歌行·梵音谣,赵嘉豪 申昊川 缪卓凡 潘华杰,星空间81号·白剧场
6,2024-06-08 14:30:00,上海,梦微之,余镇鳌 卢翰林,星空间33号 鲸·剧场
7,2024-06-08 14:30:00,上海,时光代理人,王逸飞 朱涵彬 左一平 沈恬 许放星,时光剧场
8,2024-06-08 14:30:00,上海,#0528,姜义哲 田野 徐杭,星空间28号·好好有戏小剧场
9,2024-06-08 14:30:00,上海,谋杀歌谣,杨皓晨 孙叶雨 赵海宇 沐里,长宁来福士The Bell 钟楼演艺新空间
10,2024-06-08 14:30:00,上海,纳尔齐斯与歌尔德蒙,何铭海 白一博,星空间74号·缪时客小剧场
11,2024-06-08 17:00:00,上海,LIZZIE丽兹,刘乙萱 郑涵一 李梓溪 王洁璐,星空间11号·MOriginal Box
12,2024-06-08 17:00:00,上海,疯子与赞美诗,项裕 张琛,星空间111号·墨剧场
13,2024-06-08 19:30:00,上海,人间失格,刘令飞 叶麒圣 李炜铃 亚森 徐梦,上海大剧院大剧场
14,2024-06-08 19:30:00,上海,德米安,李苏霖 徐昊,上海共舞台
15,2024-06-08 19:30:00,上海,嗜血博士,马灵奇 汤邵文 葛洧吟,星空间1023号·涵金小剧场
16,2024-06-08 19:30:00,上海,桑塔露琪亚,李存贤 李政绪 张梁,星空间6号·一台好戏小剧场
17,2024-06-08 19:30:00,上海,阿波罗尼亚,高品 邵奕磊 袁泽智,星空间1号·一台好戏小剧场
18,2024-06-08 19:30:00,上海,FLAMES火焰,廖婧媛 田野 相征,星空间4号·缪时客小剧场
19,2024-06-08 19:30:00,上海,辛吉路的画材店,朱亚洲 戴家晟 顾易,星空间2号·好好有戏剧场
20,2024-06-08 19:30:00,上海,翻国王棋,徐泽辉 遇泓羊 李佳音 薛尚文 周波 黎珂儿,星空间77号·鲸剧场
21,2024-06-08 19:30:00,上海,嘿！亚利桑那,吴杭律 滕春鹏 胡迪 张烜尔 连江维 李子涵 脱骁尧,嘿！亚利桑那
22,2024-06-08 19:30:00,上海,47,钟舜傲 郭嘉轩,上海话剧艺术中心D6空间
23,2024-06-08 19:30:00,上海,摇滚太白·诗与星,胥子含 杜钇樵 钟嘉媚,星空间407号·她剧场
24,2024-06-08 19:30:00,上海,梦微之,许昌泰 赵洪博,星空间33号 鲸·剧场
25,2024-06-08 19:30:00,上海,时光代理人,郭虹旭 王敏辉 邓贤凌 郭珍艳 张嘉豪,时光剧场
26,2024-06-08 19:30:00,上海,#0528,温升宝 吴志军 刘瀚聪,星空间28号·好好有戏小剧场
27,2024-06-08 19:30:00,上海,当你心动时,徐佳文 王珏语涵 蔡馨怡,星空间12号·耶比剧场
28,2024-06-08 19:30:00,上海,谋杀歌谣,刘官卫 陈棋尔 王烨 孙乐仟,长宁来福士The Bell 钟楼演艺新空间
29,2024-06-08 19:30:00,上海,来自月亮的你,王天择 孙叶雨 姜义哲 湛嘉丽,五角场合生汇B2城市集市·L空间
30,2024-06-08 14:30:00,北京,我和我的雷锋,李昊阳 于惟一 平静 崔开 陈嘉璐 潘蕾蕾 王晟熙 滕奎兴 赵亮 高玉中 李依桐 李雅伦,天桥艺术中心中剧场
31,2024-06-08 14:30:00,北京,威尼斯商人,鲁芳岐 李嘉骏 张智伟 周校校,时间剧场TIME THEATRE
32,2024-06-08 14:30:00,北京,光影少年,饶恒宇 唐嘉齐 蒋倩如 刘欣 李施羽 张淼龙 赵云霄,二七剧场
33,2024-06-08 14:30:00,北京,婚礼歌手,丁辉 冯鑫垚 李子健 矫子奕 郭禹良 张家祺 刘思纤 于洋 薛融,朝阳剧场
34,2024-06-08 16:00:00,北京,想把我唱给您听,,小柯剧场
35,2024-06-08 19:30:00,北京,我和我的雷锋,祁详沅 白子涵 平静 崔开 陈嘉璐 潘蕾蕾 王晟熙 滕奎兴 赵亮 高玉中 李依桐 李雅伦,天桥艺术中心中剧场
36,2024-06-08 19:30:00,北京,光影少年,田鸿杰 朱衍丞 宋瑀哲 姚柏南 莫海婧 索南 赵云霄,二七剧场
37,2024-06-08 19:30:00,北京,婚礼歌手,丁辉 鲁芳岐 李子健 矫子奕 马志睿 张家祺 秦子淳 于洋 薛融,朝阳剧场
38,2024-06-08 19:30:00,北京,孤独城堡,肖颖婕 江东旭 刘俊泽,三里屯·爱乐汇艺术空间-时空剧场
39,2024-06-08 14:30:00,成都,基督山伯爵,赵超凡 娄艺潇 李炜鹏 夏振凯 孙葛川野 席同歌 袁帅 黄恩茹 丁宇佳 苏晔 于佳鑫 郝晓辉,城市音乐厅歌剧厅
40,2024-06-08 14:30:00,成都,灯塔,杨博皓 杜皓云 陈志鹏,西部文化产业中心·鲸剧场
41,2024-06-08 14:30:00,成都,熊猫,,熊猫剧院
42,2024-06-08 19:30:00,成都,基督山伯爵,阿云嘎 徐丽东 李炜鹏 姜彬 孙葛川野 席同歌 袁帅 黄恩茹 丁宇佳 苏晔 于佳鑫 郝晓辉,城市音乐厅歌剧厅
43,2024-06-08 14:30:00,广州,觉醒年代,李乐尧 于晓璘 侯京健 武阳坤 杨亚辉 吕润桐 曹小欠儿 邓欣锐 张嘉宇 吴以瀚 高尔金宝音 柏宇豪 刘朱烨,广东省友谊剧院
44,2024-06-08 14:30:00,广州,阿波罗尼亚,郑金铠 王常凯 李坤嘉,阿波罗尼亚·广州馆
45,2024-06-08 19:30:00,广州,觉醒年代,李乐尧 于晓璘 侯京健 武阳坤 杨亚辉 吕润桐 曹小欠儿 邓欣锐 张嘉宇 吴以瀚 高尔金宝音 柏宇豪 刘朱烨,广东省友谊剧院
46,2024-06-08 19:30:00,广州,阿波罗尼亚,王博睿 周靖杰 杜牧,阿波罗尼亚·广州馆
47,2024-06-08 14:30:00,武汉,蝶变,赵嘉艳 张沁丹 付世刚,武汉剧院
48,2024-06-08 15:00:00,武汉,灯塔,林世杰 张鑫澳 王皓,武汉剧院小剧场
49,2024-06-08 15:00:00,武汉,小说,唐飞 曾鑫 刘秫呈,武演新空间（梦时代馆）
